huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
{'loss': 1.1433, 'learning_rate': 1.0000000000000002e-06, 'epoch': 0.0}
{'loss': 0.6963, 'learning_rate': 2.2000000000000003e-05, 'epoch': 0.09}
{'loss': 0.644, 'learning_rate': 2.3000000000000003e-05, 'epoch': 0.09}
{'loss': 0.6185, 'learning_rate': 2.4e-05, 'epoch': 0.1}
{'loss': 0.5851, 'learning_rate': 2.5e-05, 'epoch': 0.1}
{'loss': 0.5699, 'learning_rate': 2.6000000000000002e-05, 'epoch': 0.1}
{'loss': 0.5558, 'learning_rate': 2.7000000000000002e-05, 'epoch': 0.11}
{'loss': 0.5181, 'learning_rate': 2.8000000000000003e-05, 'epoch': 0.11}
{'loss': 0.5053, 'learning_rate': 2.9e-05, 'epoch': 0.12}
{'loss': 0.4961, 'learning_rate': 3e-05, 'epoch': 0.12}
{'loss': 0.4689, 'learning_rate': 3.1e-05, 'epoch': 0.12}
{'loss': 0.4642, 'learning_rate': 3.2000000000000005e-05, 'epoch': 0.13}
{'loss': 0.45, 'learning_rate': 3.3e-05, 'epoch': 0.13}
{'loss': 0.424, 'learning_rate': 3.4000000000000007e-05, 'epoch': 0.14}
{'loss': 0.4211, 'learning_rate': 3.5e-05, 'epoch': 0.14}
{'loss': 0.4012, 'learning_rate': 3.6e-05, 'epoch': 0.14}
{'loss': 0.394, 'learning_rate': 3.7e-05, 'epoch': 0.15}
{'loss': 0.398, 'learning_rate': 3.8e-05, 'epoch': 0.15}
{'loss': 0.3834, 'learning_rate': 3.9000000000000006e-05, 'epoch': 0.16}
{'loss': 0.3798, 'learning_rate': 4e-05, 'epoch': 0.16}
{'loss': 0.3723, 'learning_rate': 4.1e-05, 'epoch': 0.16}
{'loss': 0.3666, 'learning_rate': 4.2e-05, 'epoch': 0.17}
{'loss': 0.3581, 'learning_rate': 4.3e-05, 'epoch': 0.17}
{'loss': 0.3477, 'learning_rate': 4.4000000000000006e-05, 'epoch': 0.18}
{'loss': 0.3497, 'learning_rate': 4.5e-05, 'epoch': 0.18}
{'loss': 0.3511, 'learning_rate': 4.600000000000001e-05, 'epoch': 0.18}
{'loss': 0.3525, 'learning_rate': 4.7e-05, 'epoch': 0.19}
{'loss': 0.3396, 'learning_rate': 4.8e-05, 'epoch': 0.19}
{'loss': 0.3365, 'learning_rate': 4.9e-05, 'epoch': 0.2}
{'loss': 0.334, 'learning_rate': 5e-05, 'epoch': 0.2}
{'loss': 0.3395, 'learning_rate': 4.975012493753124e-05, 'epoch': 0.2}
{'loss': 0.3333, 'learning_rate': 4.950024987506247e-05, 'epoch': 0.21}
{'loss': 0.336, 'learning_rate': 4.9250374812593707e-05, 'epoch': 0.21}
{'loss': 0.3297, 'learning_rate': 4.900049975012494e-05, 'epoch': 0.22}
{'loss': 0.3342, 'learning_rate': 4.8750624687656176e-05, 'epoch': 0.22}
{'loss': 0.3352, 'learning_rate': 4.850074962518741e-05, 'epoch': 0.22}
{'loss': 0.3163, 'learning_rate': 4.8250874562718645e-05, 'epoch': 0.23}
{'loss': 0.3149, 'learning_rate': 4.800099950024988e-05, 'epoch': 0.23}
{'loss': 0.3154, 'learning_rate': 4.7751124437781115e-05, 'epoch': 0.24}
{'loss': 0.3183, 'learning_rate': 4.750124937531234e-05, 'epoch': 0.24}
{'loss': 0.3065, 'learning_rate': 4.7251374312843584e-05, 'epoch': 0.24}
{'loss': 0.3125, 'learning_rate': 4.700149925037481e-05, 'epoch': 0.25}
{'loss': 0.3044, 'learning_rate': 4.6751624187906054e-05, 'epoch': 0.25}
{'loss': 0.3186, 'learning_rate': 4.650174912543728e-05, 'epoch': 0.26}
{'loss': 0.3107, 'learning_rate': 4.625187406296852e-05, 'epoch': 0.26}
{'loss': 0.3149, 'learning_rate': 4.600199900049975e-05, 'epoch': 0.26}
{'loss': 0.3104, 'learning_rate': 4.5752123938030986e-05, 'epoch': 0.27}
{'loss': 0.323, 'learning_rate': 4.550224887556222e-05, 'epoch': 0.27}
{'loss': 0.302, 'learning_rate': 4.5252373813093455e-05, 'epoch': 0.28}
{'loss': 0.3164, 'learning_rate': 4.500249875062469e-05, 'epoch': 0.28}
{'loss': 0.3068, 'learning_rate': 4.4752623688155925e-05, 'epoch': 0.28}
{'loss': 0.307, 'learning_rate': 4.450274862568716e-05, 'epoch': 0.29}
{'loss': 0.2987, 'learning_rate': 4.4252873563218394e-05, 'epoch': 0.29}
{'loss': 0.3087, 'learning_rate': 4.400299850074963e-05, 'epoch': 0.3}
{'loss': 0.305, 'learning_rate': 4.3753123438280864e-05, 'epoch': 0.3}
{'loss': 0.3088, 'learning_rate': 4.350324837581209e-05, 'epoch': 0.3}
{'loss': 0.2974, 'learning_rate': 4.325337331334333e-05, 'epoch': 0.31}
{'loss': 0.3084, 'learning_rate': 4.300349825087456e-05, 'epoch': 0.31}
{'loss': 0.3003, 'learning_rate': 4.27536231884058e-05, 'epoch': 0.32}
{'loss': 0.2947, 'learning_rate': 4.250374812593703e-05, 'epoch': 0.32}
{'loss': 0.2967, 'learning_rate': 4.225387306346827e-05, 'epoch': 0.32}
{'loss': 0.3042, 'learning_rate': 4.20039980009995e-05, 'epoch': 0.33}
{'loss': 0.3062, 'learning_rate': 4.1754122938530734e-05, 'epoch': 0.33}
{'loss': 0.3028, 'learning_rate': 4.150424787606197e-05, 'epoch': 0.34}
{'loss': 0.2971, 'learning_rate': 4.1254372813593204e-05, 'epoch': 0.34}
{'loss': 0.2892, 'learning_rate': 4.100449775112444e-05, 'epoch': 0.34}
{'loss': 0.2917, 'learning_rate': 4.075462268865567e-05, 'epoch': 0.35}
{'loss': 0.2864, 'learning_rate': 4.050474762618691e-05, 'epoch': 0.35}
{'loss': 0.289, 'learning_rate': 4.025487256371814e-05, 'epoch': 0.36}
{'loss': 0.2895, 'learning_rate': 4.000499750124938e-05, 'epoch': 0.36}
{'loss': 0.2904, 'learning_rate': 3.975512243878061e-05, 'epoch': 0.36}
{'loss': 0.2841, 'learning_rate': 3.950524737631185e-05, 'epoch': 0.37}
{'loss': 0.3037, 'learning_rate': 3.925537231384308e-05, 'epoch': 0.37}
{'loss': 0.2877, 'learning_rate': 3.900549725137431e-05, 'epoch': 0.38}
{'loss': 0.286, 'learning_rate': 3.875562218890555e-05, 'epoch': 0.38}
{'loss': 0.2954, 'learning_rate': 3.850574712643678e-05, 'epoch': 0.38}
{'loss': 0.2887, 'learning_rate': 3.825587206396802e-05, 'epoch': 0.39}
{'loss': 0.2965, 'learning_rate': 3.800599700149925e-05, 'epoch': 0.39}
{'loss': 0.2924, 'learning_rate': 3.775612193903049e-05, 'epoch': 0.4}
{'loss': 0.2933, 'learning_rate': 3.7506246876561725e-05, 'epoch': 0.4}
{'loss': 0.2898, 'learning_rate': 3.725637181409295e-05, 'epoch': 0.4}
{'loss': 0.2872, 'learning_rate': 3.7006496751624194e-05, 'epoch': 0.41}
{'loss': 0.2915, 'learning_rate': 3.675662168915542e-05, 'epoch': 0.41}
{'loss': 0.2891, 'learning_rate': 3.6506746626686664e-05, 'epoch': 0.42}
{'loss': 0.2891, 'learning_rate': 3.625687156421789e-05, 'epoch': 0.42}
{'loss': 0.2828, 'learning_rate': 3.6006996501749126e-05, 'epoch': 0.42}
{'loss': 0.2861, 'learning_rate': 3.575712143928036e-05, 'epoch': 0.43}
{'loss': 0.289, 'learning_rate': 3.5507246376811596e-05, 'epoch': 0.43}
{'loss': 0.2883, 'learning_rate': 3.525737131434283e-05, 'epoch': 0.44}
{'loss': 0.2882, 'learning_rate': 3.5007496251874065e-05, 'epoch': 0.44}
{'loss': 0.285, 'learning_rate': 3.47576211894053e-05, 'epoch': 0.44}
{'loss': 0.2838, 'learning_rate': 3.4507746126936534e-05, 'epoch': 0.45}
{'loss': 0.2795, 'learning_rate': 3.425787106446777e-05, 'epoch': 0.45}
{'loss': 0.2702, 'learning_rate': 3.4007996001999004e-05, 'epoch': 0.46}
{'loss': 0.279, 'learning_rate': 3.375812093953024e-05, 'epoch': 0.46}
{'loss': 0.2741, 'learning_rate': 3.350824587706147e-05, 'epoch': 0.46}
{'loss': 0.2767, 'learning_rate': 3.32583708145927e-05, 'epoch': 0.47}
{'loss': 0.2822, 'learning_rate': 3.300849575212394e-05, 'epoch': 0.47}
{'loss': 0.2905, 'learning_rate': 3.275862068965517e-05, 'epoch': 0.48}
{'loss': 0.2774, 'learning_rate': 3.250874562718641e-05, 'epoch': 0.48}
{'loss': 0.2888, 'learning_rate': 3.225887056471764e-05, 'epoch': 0.48}
{'loss': 0.2849, 'learning_rate': 3.200899550224888e-05, 'epoch': 0.49}
{'loss': 0.276, 'learning_rate': 3.175912043978011e-05, 'epoch': 0.49}
{'loss': 0.2781, 'learning_rate': 3.1509245377311344e-05, 'epoch': 0.5}
{'loss': 0.2801, 'learning_rate': 3.125937031484258e-05, 'epoch': 0.5}
{'loss': 0.2695, 'learning_rate': 3.1009495252373814e-05, 'epoch': 0.5}
{'loss': 0.2727, 'learning_rate': 3.075962018990505e-05, 'epoch': 0.51}
{'loss': 0.2807, 'learning_rate': 3.0509745127436283e-05, 'epoch': 0.51}
{'loss': 0.2668, 'learning_rate': 3.0259870064967514e-05, 'epoch': 0.52}
{'loss': 0.2806, 'learning_rate': 3.0009995002498753e-05, 'epoch': 0.52}
{'loss': 0.2702, 'learning_rate': 2.9760119940029984e-05, 'epoch': 0.52}
{'loss': 0.2792, 'learning_rate': 2.9510244877561222e-05, 'epoch': 0.53}
{'loss': 0.2703, 'learning_rate': 2.9260369815092453e-05, 'epoch': 0.53}
{'loss': 0.2809, 'learning_rate': 2.901049475262369e-05, 'epoch': 0.54}
{'loss': 0.2769, 'learning_rate': 2.8760619690154923e-05, 'epoch': 0.54}
{'loss': 0.269, 'learning_rate': 2.8510744627686158e-05, 'epoch': 0.54}
{'loss': 0.2795, 'learning_rate': 2.826086956521739e-05, 'epoch': 0.55}
{'loss': 0.2883, 'learning_rate': 2.8010994502748627e-05, 'epoch': 0.55}
{'loss': 0.2771, 'learning_rate': 2.7761119440279858e-05, 'epoch': 0.56}
{'loss': 0.2724, 'learning_rate': 2.7511244377811096e-05, 'epoch': 0.56}
{'loss': 0.2724, 'learning_rate': 2.7261369315342328e-05, 'epoch': 0.56}
{'loss': 0.2678, 'learning_rate': 2.7011494252873566e-05, 'epoch': 0.57}
{'loss': 0.2714, 'learning_rate': 2.6761619190404797e-05, 'epoch': 0.57}
{'loss': 0.2697, 'learning_rate': 2.6511744127936032e-05, 'epoch': 0.58}
{'loss': 0.2683, 'learning_rate': 2.6261869065467267e-05, 'epoch': 0.58}
{'loss': 0.2715, 'learning_rate': 2.60119940029985e-05, 'epoch': 0.58}
{'loss': 0.2736, 'learning_rate': 2.5762118940529733e-05, 'epoch': 0.59}
{'loss': 0.2712, 'learning_rate': 2.551224387806097e-05, 'epoch': 0.59}
{'loss': 0.2718, 'learning_rate': 2.526236881559221e-05, 'epoch': 0.6}
{'loss': 0.2627, 'learning_rate': 2.501249375312344e-05, 'epoch': 0.6}
{'loss': 0.2799, 'learning_rate': 2.4762618690654675e-05, 'epoch': 0.6}
{'loss': 0.2767, 'learning_rate': 2.451274362818591e-05, 'epoch': 0.61}
{'loss': 0.2728, 'learning_rate': 2.426286856571714e-05, 'epoch': 0.61}
{'loss': 0.2683, 'learning_rate': 2.4012993503248376e-05, 'epoch': 0.62}
{'loss': 0.2703, 'learning_rate': 2.376311844077961e-05, 'epoch': 0.62}
{'loss': 0.2678, 'learning_rate': 2.3513243378310845e-05, 'epoch': 0.62}
{'loss': 0.2725, 'learning_rate': 2.326336831584208e-05, 'epoch': 0.63}
{'loss': 0.2637, 'learning_rate': 2.3013493253373314e-05, 'epoch': 0.63}
{'loss': 0.2639, 'learning_rate': 2.276361819090455e-05, 'epoch': 0.64}
{'loss': 0.2698, 'learning_rate': 2.2513743128435784e-05, 'epoch': 0.64}
{'loss': 0.2664, 'learning_rate': 2.2263868065967015e-05, 'epoch': 0.64}
{'loss': 0.2724, 'learning_rate': 2.201399300349825e-05, 'epoch': 0.65}
{'loss': 0.2632, 'learning_rate': 2.1764117941029485e-05, 'epoch': 0.65}
{'loss': 0.2656, 'learning_rate': 2.151424287856072e-05, 'epoch': 0.66}
{'loss': 0.262, 'learning_rate': 2.1264367816091954e-05, 'epoch': 0.66}
{'loss': 0.2644, 'learning_rate': 2.101449275362319e-05, 'epoch': 0.66}
{'loss': 0.2662, 'learning_rate': 2.0764617691154424e-05, 'epoch': 0.67}
{'loss': 0.2617, 'learning_rate': 2.0514742628685658e-05, 'epoch': 0.67}
{'loss': 0.2631, 'learning_rate': 2.0264867566216893e-05, 'epoch': 0.68}
{'loss': 0.2688, 'learning_rate': 2.0014992503748124e-05, 'epoch': 0.68}
{'loss': 0.2605, 'learning_rate': 1.976511744127936e-05, 'epoch': 0.68}
{'loss': 0.2689, 'learning_rate': 1.9515242378810594e-05, 'epoch': 0.69}
{'loss': 0.2529, 'learning_rate': 1.9265367316341832e-05, 'epoch': 0.69}
{'loss': 0.2569, 'learning_rate': 1.9015492253873067e-05, 'epoch': 0.7}
{'loss': 0.2638, 'learning_rate': 1.87656171914043e-05, 'epoch': 0.7}
{'loss': 0.2652, 'learning_rate': 1.8515742128935533e-05, 'epoch': 0.7}
{'loss': 0.2702, 'learning_rate': 1.8265867066466767e-05, 'epoch': 0.71}
{'loss': 0.2621, 'learning_rate': 1.8015992003998002e-05, 'epoch': 0.71}
{'loss': 0.2608, 'learning_rate': 1.7766116941529237e-05, 'epoch': 0.72}
{'loss': 0.2586, 'learning_rate': 1.751624187906047e-05, 'epoch': 0.72}
{'loss': 0.258, 'learning_rate': 1.7266366816591706e-05, 'epoch': 0.72}
{'loss': 0.2673, 'learning_rate': 1.701649175412294e-05, 'epoch': 0.73}
{'loss': 0.2611, 'learning_rate': 1.6766616691654176e-05, 'epoch': 0.73}
{'loss': 0.2572, 'learning_rate': 1.651674162918541e-05, 'epoch': 0.74}
{'loss': 0.2679, 'learning_rate': 1.626686656671664e-05, 'epoch': 0.74}
{'loss': 0.2652, 'learning_rate': 1.6016991504247876e-05, 'epoch': 0.74}
{'loss': 0.2541, 'learning_rate': 1.576711644177911e-05, 'epoch': 0.75}
{'loss': 0.2607, 'learning_rate': 1.5517241379310346e-05, 'epoch': 0.75}
{'loss': 0.2676, 'learning_rate': 1.526736631684158e-05, 'epoch': 0.76}
{'loss': 0.2673, 'learning_rate': 1.5017491254372815e-05, 'epoch': 0.76}
{'loss': 0.2551, 'learning_rate': 1.4767616191904048e-05, 'epoch': 0.76}
{'loss': 0.2625, 'learning_rate': 1.4517741129435283e-05, 'epoch': 0.77}
{'loss': 0.2612, 'learning_rate': 1.4267866066966518e-05, 'epoch': 0.77}
{'loss': 0.2631, 'learning_rate': 1.4017991004497752e-05, 'epoch': 0.78}
{'loss': 0.2587, 'learning_rate': 1.3768115942028985e-05, 'epoch': 0.78}
{'loss': 0.2617, 'learning_rate': 1.351824087956022e-05, 'epoch': 0.78}
{'loss': 0.2602, 'learning_rate': 1.3268365817091455e-05, 'epoch': 0.79}
{'loss': 0.2584, 'learning_rate': 1.301849075462269e-05, 'epoch': 0.79}
{'loss': 0.2639, 'learning_rate': 1.2768615692153924e-05, 'epoch': 0.8}
{'loss': 0.2588, 'learning_rate': 1.2518740629685157e-05, 'epoch': 0.8}
{'loss': 0.2592, 'learning_rate': 1.2268865567216392e-05, 'epoch': 0.8}
{'loss': 0.26, 'learning_rate': 1.2018990504747627e-05, 'epoch': 0.81}
{'loss': 0.2501, 'learning_rate': 1.1769115442278861e-05, 'epoch': 0.81}
{'loss': 0.268, 'learning_rate': 1.1519240379810094e-05, 'epoch': 0.82}
{'loss': 0.259, 'learning_rate': 1.126936531734133e-05, 'epoch': 0.82}
{'loss': 0.259, 'learning_rate': 1.1019490254872564e-05, 'epoch': 0.82}
{'loss': 0.263, 'learning_rate': 1.0769615192403799e-05, 'epoch': 0.83}
{'loss': 0.2567, 'learning_rate': 1.0519740129935032e-05, 'epoch': 0.83}
{'loss': 0.255, 'learning_rate': 1.0269865067466268e-05, 'epoch': 0.84}
{'loss': 0.2692, 'learning_rate': 1.0019990004997503e-05, 'epoch': 0.84}
{'loss': 0.2551, 'learning_rate': 9.770114942528738e-06, 'epoch': 0.84}
{'loss': 0.262, 'learning_rate': 9.52023988005997e-06, 'epoch': 0.85}
{'loss': 0.2626, 'learning_rate': 9.270364817591205e-06, 'epoch': 0.85}
{'loss': 0.2599, 'learning_rate': 9.02048975512244e-06, 'epoch': 0.86}
{'loss': 0.2485, 'learning_rate': 8.770614692653675e-06, 'epoch': 0.86}
{'loss': 0.262, 'learning_rate': 8.520739630184908e-06, 'epoch': 0.86}
{'loss': 0.2557, 'learning_rate': 8.270864567716142e-06, 'epoch': 0.87}
{'loss': 0.2654, 'learning_rate': 8.020989505247377e-06, 'epoch': 0.87}
{'loss': 0.2623, 'learning_rate': 7.771114442778612e-06, 'epoch': 0.88}
{'loss': 0.2469, 'learning_rate': 7.521239380309846e-06, 'epoch': 0.88}
{'loss': 0.2718, 'learning_rate': 7.27136431784108e-06, 'epoch': 0.88}
{'loss': 0.2581, 'learning_rate': 7.021489255372314e-06, 'epoch': 0.89}
{'loss': 0.2566, 'learning_rate': 6.771614192903548e-06, 'epoch': 0.89}
{'loss': 0.2678, 'learning_rate': 6.521739130434783e-06, 'epoch': 0.9}
{'loss': 0.2594, 'learning_rate': 6.271864067966017e-06, 'epoch': 0.9}
{'loss': 0.2589, 'learning_rate': 6.0219890054972515e-06, 'epoch': 0.9}
{'loss': 0.2634, 'learning_rate': 5.772113943028486e-06, 'epoch': 0.91}
{'loss': 0.2556, 'learning_rate': 5.522238880559721e-06, 'epoch': 0.91}
{'loss': 0.2515, 'learning_rate': 5.272363818090955e-06, 'epoch': 0.92}
{'loss': 0.2582, 'learning_rate': 5.0224887556221895e-06, 'epoch': 0.92}
{'loss': 0.2609, 'learning_rate': 4.772613693153423e-06, 'epoch': 0.92}
{'loss': 0.2608, 'learning_rate': 4.522738630684658e-06, 'epoch': 0.93}
{'loss': 0.2508, 'learning_rate': 4.272863568215892e-06, 'epoch': 0.93}
{'loss': 0.2537, 'learning_rate': 4.022988505747127e-06, 'epoch': 0.94}
{'loss': 0.251, 'learning_rate': 3.773113443278361e-06, 'epoch': 0.94}
{'loss': 0.2548, 'learning_rate': 3.5232383808095952e-06, 'epoch': 0.94}
{'loss': 0.2703, 'learning_rate': 3.2733633183408295e-06, 'epoch': 0.95}
{'loss': 0.2612, 'learning_rate': 3.0234882558720643e-06, 'epoch': 0.95}
{'loss': 0.2603, 'learning_rate': 2.7736131934032985e-06, 'epoch': 0.96}
{'loss': 0.25, 'learning_rate': 2.523738130934533e-06, 'epoch': 0.96}
{'loss': 0.2588, 'learning_rate': 2.273863068465767e-06, 'epoch': 0.96}
{'loss': 0.2575, 'learning_rate': 2.0239880059970014e-06, 'epoch': 0.97}
{'loss': 0.2446, 'learning_rate': 1.7741129435282361e-06, 'epoch': 0.97}
{'loss': 0.2463, 'learning_rate': 1.5242378810594704e-06, 'epoch': 0.98}
{'loss': 0.2597, 'learning_rate': 1.2743628185907047e-06, 'epoch': 0.98}
{'loss': 0.2489, 'learning_rate': 1.024487756121939e-06, 'epoch': 0.98}
{'loss': 0.2537, 'learning_rate': 7.746126936531734e-07, 'epoch': 0.99}
{'loss': 0.2526, 'learning_rate': 5.247376311844078e-07, 'epoch': 0.99}
{'loss': 0.2511, 'learning_rate': 2.748625687156422e-07, 'epoch': 1.0}
{'loss': 0.2502, 'learning_rate': 2.4987506246876563e-08, 'epoch': 1.0}
{'train_runtime': 836.7096, 'train_samples_per_second': 11.953, 'train_steps_per_second': 2.989, 'train_loss': 0.35827445625806037, 'epoch': 1.0}
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
El número 372409679 en formato textual es: 372409679 four twenty million hundred nine nine nine nine nine seven ninety thousand hundred!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
El número 123456789, one hundred twenty  en formato textual es: 123456789, one hundred twenty  million hundred five fifty thousand hundred nine nine ninety!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
The attention mask and the pad token id were not set. As a consequence, you may observe unexpected behavior. Please pass your input's `attention_mask` to obtain reliable results.
Setting `pad_token_id` to `eos_token_id`:50256 for open-end generation.
